id,name,product_name,product_link,product_image,price,size,drug_id,test_certificate,endotoxin_report,sterility_report,cloudinary_product_image,cloudinary_test_certificate,cloudinary_endotoxin_report,cloudinary_sterility_report
85,SwissChems,KPV (Lysine-Proline-Valine) 250mcg/60caps,https://swisschems.is/product/kpv-lysine-proline-valine-250mcg-60caps/,downloaded_images/KPV_(Lysine-Proline-Valine)_250mcg_60caps.jpg,$139.95,250mcg,69,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994560/piwell8j17fcmsetrlmx.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
86,SwissChems,"Synephrine HCl – Powder, 20 grams",https://swisschems.is/product/synephrine-hcl-powder-20-grams/,"downloaded_images/Synephrine_HCl_–_Powder,_20_grams.jpg",$24.99,20 grams,53,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994561/cy9cinr8k5lgtyiwbhpt.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
87,SwissChems,"7,8-Dihydroxyflavone, 600mg (10mg/capsule)",https://swisschems.is/product/78-dihydroxyflavone-600mg-10mg-capsule-60-capsules/,"downloaded_images/7,8-Dihydroxyflavone,_600mg_(10mg_capsule).jpg",$19.95,600mg,70,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994561/x46pr63wdsbwtcfmq8zm.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
88,SwissChems,Myostatin 1 mg (1 vial),https://swisschems.is/product/myostatin-1mg-price-is-per-vial/,downloaded_images/Myostatin_1_mg_(1_vial).jpg,$133.98,1 mg,71,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994562/knkgcsc1y5hrmnwykpa1.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
89,SwissChems,ACE-031 1 mg,https://swisschems.is/product/ace-031-myostatin-inhibitory-peptide-7-1-mg/,downloaded_images/ACE-031_1_mg.jpg,$138.95,1 mg,72,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994562/jri2bm3dbrnf2xgraaul.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
90,SwissChems,"Amentoflavone (20% extract) – Powder, 2.5 grams",https://swisschems.is/product/amentoflavone-20-extract-powder-2-5-grams/,"downloaded_images/Amentoflavone_(20%_extract)_–_Powder,_2.5_grams.jpg",$32.99,5 grams,73,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994563/na1xh2cqih5vyob2dbcj.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
91,SwissChems,"Dihydromyricetin (DHM) – Powder, 50 grams",https://swisschems.is/product/dihydromyricetin-dhm-powder-50-grams/,"downloaded_images/Dihydromyricetin_(DHM)_–_Powder,_50_grams.jpg",$29.99,50 grams,74,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994564/lfr52mxhbf8a97rvcy10.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
92,SwissChems,Thymosin Alpha-1 5mg KIT (10 vials) 50mg,https://swisschems.is/product/thymosin-alpha-1-5mg-kit-10vials-50mg/,downloaded_images/Thymosin_Alpha-1_5mg_KIT_(10_vials)_50mg.jpg,$579.95,5mg,75,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994564/ls5klow1jitfyrkii8hf.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
93,SwissChems,"7,8-Dihydroxyflavone – Powder, 1 gram",https://swisschems.is/product/78-dihydroxyflavone-powder-1-gram/,"downloaded_images/7,8-Dihydroxyflavone_–_Powder,_1_gram.jpg",$22.99,1 gram,70,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994565/cjwemy3okla5sycmbgm6.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
94,SwissChems,"Quercetin Phytosome – Powder, 10 grams",https://swisschems.is/product/quercetin-phytosome-powder-10-grams/,"downloaded_images/Quercetin_Phytosome_–_Powder,_10_grams.jpg",$19.99,10 grams,76,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994566/jmstxz9loz6ishu0nbhg.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
95,SwissChems,"Oleoylethanolamide (OEA) 98%+ – Powder, 5 grams",https://swisschems.is/product/oleoylethanolamide-oea-98-powder-5-grams/,"downloaded_images/Oleoylethanolamide_(OEA)_98%+_–_Powder,_5_grams.jpg",$34.99,5 grams,77,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994567/qpazgqwfbmrjpou2hhjm.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
96,SwissChems,Cibinitide ARA-290 16mg KIT (10 vials) 160mg,https://swisschems.is/product/ara-290-16mg-price-is-per-kit-10vials-160mg/,downloaded_images/Cibinitide_ARA-290_16mg_KIT_(10_vials)_160mg.jpg,$855.95,16mg,78,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994567/m8sggjt67rgusujmpfsb.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
224,Eros Peptides,BPC-157 10MG,https://erospeptides.com/product/bpc-157-10mg/,downloaded_images/BPC-157_10MG.jpg,$39.99,10MG,5,downloaded_certificates/Eros Peptides_BPC-157_15MG.pdf,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994569/rfhfo6yx81dgqbfqebbx.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994571/obzoxfpu5lvyveqxf3bh.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
225,Eros Peptides,BPC-157 15MG,https://erospeptides.com/product/bpc-157-15mg/,downloaded_images/BPC-157_15MG.jpg,$59.99,15MG,5,downloaded_certificates/Eros Peptides_BPC-157_15MG.pdf,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994573/lnvrxhpm9iwhk9plurfq.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994571/obzoxfpu5lvyveqxf3bh.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
226,Eros Peptides,BPC-157 5MG,https://erospeptides.com/product/bpc-157-5mg-2/,downloaded_images/BPC-157_5MG.jpg,$23.99,5MG,5,downloaded_certificates/Eros Peptides_BPC-157_15MG.pdf,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994575/uq95bhahoeujcbw8fnny.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994571/obzoxfpu5lvyveqxf3bh.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
227,Eros Peptides,Cagrilintide 10MG,https://erospeptides.com/product/cagrilintide-10mg/,downloaded_images/Cagrilintide_10MG.jpg,$79.99,10MG,79,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994578/gbtfcouonappwayd6hwl.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
228,Eros Peptides,Cagrilintide 5MG,https://erospeptides.com/product/cagrilintide-5mg/,downloaded_images/Cagrilintide_5MG.jpg,$39.99,5MG,79,downloaded_certificates/Eros Peptides_Cagrilintide_5MG.pdf,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994580/pxynfdcf5ukqzkuoegyv.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994581/tchuvrys00rzwi2msoqb.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
229,Eros Peptides,CagriSema 20MG,https://erospeptides.com/product/cagrisema20mg/,downloaded_images/CagriSema_20MG.jpg,$119.99,20MG,80,downloaded_certificates/Eros Peptides_CagriSema_20MG.pdf,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994584/cdeyw9yph8aeqoyf5mtb.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994585/gfokqx6g3lp3cqsbzvzc.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
230,Eros Peptides,CJC-1295 no DAC 10MG,https://erospeptides.com/product/cjc-1295-no-dac-10mg/,downloaded_images/CJC-1295_no_DAC_10MG.jpg,$43.99,10MG,24,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994587/dttmtpfyprugxseyaoqf.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
231,Eros Peptides,CJC-1295 no DAC 5MG,https://erospeptides.com/product/cjc-1295-no-dac-5mg/,downloaded_images/CJC-1295_no_DAC_5MG.jpg,$27.99,5MG,24,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994590/tfdd2dqrrrfug11hmmvd.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
232,Eros Peptides,GHK-Cu 100MG,https://erospeptides.com/product/ghk-cu-100mg/,downloaded_images/GHK-Cu_100MG.jpg,$19.99,100MG,61,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994592/u1kf5bwoktmlxpxuotjw.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
233,Eros Peptides,GHRP-2 10MG,https://erospeptides.com/product/ghrp-2-10mg/,downloaded_images/GHRP-2_10MG.jpg,$19.99,10MG,81,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994595/itserbinaivqpix9ocm2.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
234,Eros Peptides,Glow (GHK-Cu 35mg/ TB-500 10mg/BPC-157 5mg),https://erospeptides.com/product/glow/,downloaded_images/Glow_(GHK-Cu_35mg__TB-500_10mg_BPC-157_5mg).jpg,$63.99,35mg,61,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994597/qms3h2radoqkzn9i1k1c.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
235,Eros Peptides,IGF-1 LR3 1MG,https://erospeptides.com/product/igf-1-lr3/,downloaded_images/IGF-1_LR3_1MG.jpg,$39.99,1MG,82,downloaded_certificates/Eros Peptides_IGF-1_LR3_1MG.pdf,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994600/fphevkouhqef2o8xbuak.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994601/v6zv9lezuio7xkif7ydu.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
236,Eros Peptides,Ipamorelin 10MG,https://erospeptides.com/product/ipamorelin-10-mg/,downloaded_images/Ipamorelin_10MG.jpg,$27.99,10MG,83,downloaded_certificates/Eros Peptides_Ipamorelin_10MG.pdf,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994603/i3e0qgxbc0km8by78g9h.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994604/bhr0izjmhkifc8epxip5.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
237,Eros Peptides,Ipamorelin 5MG,https://erospeptides.com/product/ipamorelin-5mg-copy/,downloaded_images/Ipamorelin_5MG.jpg,$15.99,5MG,83,downloaded_certificates/Eros Peptides_Ipamorelin_10MG.pdf,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994606/gius8tzd7hnlzpmwx5li.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994604/bhr0izjmhkifc8epxip5.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
238,Eros Peptides,Melanotan-II 10MG,https://erospeptides.com/product/melanotan-ii-10mg/,downloaded_images/Melanotan-II_10MG.jpg,$23.99,10MG,84,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994609/jahsefbk2inqro6ap2qg.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
239,Eros Peptides,Melanotan-II 5MG,https://erospeptides.com/product/melanotan-ii-5mg/,downloaded_images/Melanotan-II_5MG.jpg,$11.99,5MG,84,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994611/yytm5xdngiinxzpzdt32.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
240,Eros Peptides,MOTS-C 10MG,https://erospeptides.com/product/mots-c-10mg/,downloaded_images/MOTS-C_10MG.jpg,$35.99,10MG,40,downloaded_certificates/Eros Peptides_MOTS-C_10MG.pdf,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994536/yase2lmflmjfxekodwem.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994612/fkvj4egax5opry3ezetu.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
241,Eros Peptides,NAD+ 500MG,https://erospeptides.com/product/nad-500mg/,downloaded_images/NAD+_500MG.jpg,$99.00,500MG,54,downloaded_certificates/Eros Peptides_NAD+_500MG.pdf,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994614/vjhzyu1fojmkhnngu3uw.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994616/pdmgxlaqkqcm2pssxsin.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
242,Eros Peptides,NAD+ 800MG,https://erospeptides.com/product/nad800/,downloaded_images/NAD+_800MG.jpg,$139.99,800MG,54,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994616/tpeopd0xpojo3gzymcbo.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
243,Eros Peptides,Phenibut HCL 25G,https://erospeptides.com/product/phenibut-25g/,downloaded_images/Phenibut_HCL_25G.jpg,$19.99,25G,22,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994619/eff0o7lcpxgmygwzguc4.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
244,Eros Peptides,PT-141 10MG,https://erospeptides.com/product/pt-141-10-mg/,downloaded_images/PT-141_10MG.jpg,$23.99,10MG,85,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994621/uebfknhoykmkriczx4yk.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
245,Eros Peptides,Reta 10MG,https://erospeptides.com/product/reta-10mg/,downloaded_images/Reta_10MG.jpg,$79.99,10MG,86,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994623/fitrqrrkefkutd8n51mp.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
246,Eros Peptides,Reta 15MG,https://erospeptides.com/product/reta-15mg/,downloaded_images/Reta_15MG.jpg,$119.99,15MG,86,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994626/lrkba2kzyppj7ajzyhfr.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
247,Eros Peptides,Reta 20MG,https://erospeptides.com/product/reta-20mg/,downloaded_images/Reta_20MG.jpg,$159.99,20MG,86,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994628/jobyytb41fupk7ue2wlb.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
248,Eros Peptides,Reta 5MG,https://erospeptides.com/product/reta-5mg/,downloaded_images/Reta_5MG.jpg,$39.99,5MG,86,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994630/qndb41nzlhe5l5xaycse.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
249,Eros Peptides,Semaglutide 10MG,https://erospeptides.com/product/semaglutide-10mg/,downloaded_images/Semaglutide_10MG.jpg,$59.99,10MG,87,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994633/vvcabiszfxqg9epwv6cg.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg
